sample_idx,subject_id,stride_num,phase,time,pelvis_acc_x,pelvis_acc_y,pelvis_acc_z,tibia_left_acc_x,tibia_left_acc_y,tibia_left_acc_z,tibia_right_acc_x,tibia_right_acc_y,tibia_right_acc_z,grf_ml,grf_ap,grf_vertical,velocity,body_mass,velocity_condition,stride_freq_condition
1253,1,6,stance,0.262512616,-0.047511184,0.92966937,-4.749893694,-0.812736765,1.14211304,-2.484219559,-1.26334962,1.186545859,-3.236130335,-0.07904212,0.138063406,0.01682996,2.78,82.39249768,10kmh,preferred
1254,1,6,stance,0.26674669,-0.344316009,0.947615639,-5.01382309,-0.269854629,0.880259698,-3.590154165,-0.402388031,0.592513207,-2.084699542,-0.042509652,0.108395065,0.011557416,2.78,82.39249768,10kmh,preferred
1255,1,6,stance,0.270980765,-0.362212941,0.841963693,-5.369790498,0.161539921,-0.244864831,-2.666795979,-0.397710922,0.120465002,-2.355974141,-0.026327097,0.069588767,0.00652507,2.78,82.39249768,10kmh,preferred
1256,1,6,stance,0.275214839,-0.372521506,0.410940728,-5.059346228,-1.001777619,-0.906688909,-0.797003987,-0.729291143,-0.095152356,-3.020693212,-0.075074633,0.028681021,0.002377845,2.78,82.39249768,10kmh,preferred
1257,1,6,stance,0.279448913,-0.159328568,-0.324063258,-5.027823697,-0.046077609,-0.426979434,-1.938891429,0.626353871,1.234467463,-1.268192179,-0.022410119,0.007311585,0.000538879,2.78,82.39249768,10kmh,preferred
1258,1,6,stance,0.283682988,-0.584479706,0.426904508,-5.911005044,0.306385175,0.040799615,-2.599419412,-0.068622502,-0.179705954,-2.126208363,0.040571874,0.001458317,9.61E-05,2.78,82.39249768,10kmh,preferred
1259,1,6,stance,0.287917062,0.02094682,0.341323387,-5.073510923,-0.208001759,0.03369349,-2.35863493,0.061328461,0.502486879,-2.279877309,-0.005490998,0.000267424,1.58E-05,2.78,82.39249768,10kmh,preferred
1381,1,7,stance,0,0.104713931,0.092301075,-6.119220332,-0.30680881,0.054395361,-2.73004012,0.506387608,-0.033815454,-2.891226126,0.020579317,-8.82E-05,0.000146133,2.78,82.39249768,10kmh,preferred
1382,1,7,stance,0.00423076,0.165428036,0.119844066,-3.885645793,-0.135262569,-0.496823126,-2.429533754,-0.58396355,-1.131904137,-1.508272015,-0.004833214,-0.000522869,0.000812028,2.78,82.39249768,10kmh,preferred
1383,1,7,stance,0.00846152,0.152330373,-0.006155845,-4.702058696,0.12896905,-0.648643125,-1.712922254,-0.089647381,-0.467234866,-3.051558436,-0.038501616,-0.002842265,0.004229454,2.78,82.39249768,10kmh,preferred
1384,1,7,stance,0.01269228,0.277583979,-0.552974888,-2.834901328,0.562651241,-0.099290845,-2.409386944,-0.122035004,-0.106557045,-2.290496251,-0.014612449,-0.012179285,0.018314118,2.78,82.39249768,10kmh,preferred
1385,1,7,stance,0.01692304,0.34915536,0.245232462,-2.908039435,-0.062818884,-0.205336415,-0.660059892,0.01917423,-0.969302402,0.085053015,0.005042172,-0.032721268,0.05658082,2.78,82.39249768,10kmh,preferred
1386,1,7,stance,0.0211538,0.394177237,-0.137359641,-2.269572623,0.037142275,-0.09563286,-2.190443025,0.037389436,-1.149601462,0.547015824,0.020232736,-0.056107726,0.13681048,2.78,82.39249768,10kmh,preferred
1387,1,7,stance,0.02538456,0.20813293,-0.385808009,-2.235503311,0.133578896,-0.320432391,-1.19731937,0.088265353,-0.11716132,-1.682717045,-0.005415261,-0.077485799,0.309910678,2.78,82.39249768,10kmh,preferred
1388,1,7,stance,0.02961532,0.300001277,-0.9965312,-0.442676335,0.707920747,-0.649373246,-0.503705024,0.859407393,-1.574338763,0.70319154,0.090557104,-0.098948846,0.6503627,2.78,82.39249768,10kmh,preferred
1389,1,7,stance,0.03384608,0.340890524,-0.591242246,-0.615969997,0.290107812,-0.114841699,-0.510624678,-0.317261821,-1.016695963,1.453034659,0.02283201,-0.121977387,1.178237848,2.78,82.39249768,10kmh,preferred
1390,1,7,stance,0.03807684,0.528546578,-1.501178804,0.267390212,-0.117665182,-1.307659714,1.396308822,0.946390797,-0.413598542,1.412915104,0.061585253,-0.146740452,1.766044221,2.78,82.39249768,10kmh,preferred
1391,1,7,stance,0.0423076,0.057631169,-1.06304962,-0.74544462,0.573105777,-1.450349459,-0.122865644,0.668821433,-1.28432006,0.813259317,0.092149557,-0.172723119,2.154764202,2.78,82.39249768,10kmh,preferred
1392,1,7,stance,0.04653836,0.342501151,-1.053177357,0.144388195,0.860768722,-1.420464989,0.235163966,0.686852956,-1.547617789,-0.489898741,0.096029044,-0.199043005,2.141825995,2.78,82.39249768,10kmh,preferred
1393,1,7,stance,0.05076912,0.257851857,-1.258807604,0.945292963,-0.180732314,-2.354578767,0.396195453,0.059307918,-2.119399898,0.967388555,0.05939448,-0.224595645,1.76876404,2.78,82.39249768,10kmh,preferred
1394,1,7,stance,0.05499988,0.285985234,-0.807856505,0.202078851,0.397295213,-1.603567521,1.372640951,0.658895689,-2.302605736,1.049019664,0.116738961,-0.248157709,1.28168859,2.78,82.39249768,10kmh,preferred
1395,1,7,stance,0.05923064,0.247619072,-1.224239389,1.303259845,0.35910202,-2.071389717,1.613105351,1.14234442,-2.190999632,0.702564039,0.116874571,-0.26849035,0.914477015,2.78,82.39249768,10kmh,preferred
1396,1,7,stance,0.0634614,0.462952266,-1.525260995,0.904821158,0.81010237,-2.187238382,0.703009059,0.664590405,-3.23062559,0.668931631,0.094280072,-0.284448196,0.745509995,2.78,82.39249768,10kmh,preferred
1397,1,7,stance,0.06769216,0.018760351,-1.118893734,0.960381262,0.453595538,-2.04443535,-0.838029108,0.789938451,-1.809473965,-0.461833675,0.099897911,-0.295086022,0.729251249,2.78,82.39249768,10kmh,preferred
1398,1,7,stance,0.07192292,0.367151617,-1.216627905,1.734001337,0.26079217,-2.164490339,-0.407286886,0.445734363,-2.248658788,-0.305009972,0.081699763,-0.299750753,0.793026564,2.78,82.39249768,10kmh,preferred
1399,1,7,stance,0.07615368,0.113391088,-1.750078284,1.715853457,0.733511534,-2.134335121,1.230722914,1.212457992,-3.213749441,-1.743916531,0.104815227,-0.298146659,0.889451697,2.78,82.39249768,10kmh,preferred
1400,1,7,stance,0.08038444,0.278516394,-0.959231373,1.250394193,0.398917917,-2.473621549,0.145870031,0.670745663,-1.765768867,0.791889486,0.103256284,-0.290364553,0.997965139,2.78,82.39249768,10kmh,preferred
1401,1,7,stance,0.0846152,0.343108533,-1.236932408,2.585335137,0.711334681,-1.38814421,-0.821322193,0.881063157,-1.83325958,-0.410216736,0.087146562,-0.27687071,1.111270251,2.78,82.39249768,10kmh,preferred
1402,1,7,stance,0.08884596,0.30408015,-0.971495505,2.514093624,1.339191414,-2.759447289,2.097204728,0.697892012,-1.808825305,0.26486265,0.107136986,-0.2584569,1.226247514,2.78,82.39249768,10kmh,preferred
1403,1,7,stance,0.09307672,0.453836137,-1.058406395,1.511926612,0.576813346,-2.196161242,0.245482203,0.755872114,-0.735239542,0.862696543,0.09742071,-0.236158391,1.340585353,2.78,82.39249768,10kmh,preferred
1404,1,7,stance,0.09730748,0.522875432,-1.176990982,2.63751419,0.550258578,-1.933363846,0.856388792,1.124065187,-1.608945037,0.489607211,0.150868688,-0.211151013,1.451970114,2.78,82.39249768,10kmh,preferred
1405,1,7,stance,0.10153824,0.610035231,-0.907937185,3.24829066,0.323955271,-1.809397832,0.635262815,0.668321128,-0.683979074,0.344433468,0.063663781,-0.184640632,1.55799756,2.78,82.39249768,10kmh,preferred
1406,1,7,stance,0.105769,0.293353954,-0.950964171,3.271028986,0.828229609,-2.111387975,0.660308787,0.890431946,-1.225332494,1.568875523,0.102772562,-0.157758435,1.65623397,2.78,82.39249768,10kmh,preferred
1407,1,7,stance,0.10999976,0.44430532,-0.756519968,1.911775766,0.460460024,-0.209775507,2.556702568,0.244437516,-0.80559012,0.247116409,0.052854927,-0.13147339,1.744304966,2.78,82.39249768,10kmh,preferred
1408,1,7,stance,0.11423052,0.463126779,-0.575135172,3.823962375,0.715417222,-0.51479446,1.911550357,0.795567325,-1.112716739,2.339517247,0.073657738,-0.106529743,1.819989829,2.78,82.39249768,10kmh,preferred
1409,1,7,stance,0.11846128,0.143476194,-0.578832059,4.352126395,-0.122320807,-0.970300582,2.146791709,-0.221406801,-1.597287451,2.405642756,0.003804838,-0.083413127,1.881314139,2.78,82.39249768,10kmh,preferred
1410,1,7,stance,0.12269204,0.369510106,-0.384306537,4.067956216,0.189348605,-0.140694069,1.058909563,-0.03652919,-1.402574175,1.606258882,0.037768621,-0.06234478,1.926635207,2.78,82.39249768,10kmh,preferred
1411,1,7,stance,0.1269228,-0.17367912,-0.474506683,4.219027096,-0.274570699,-0.420081074,1.862170165,0.265561226,-0.382042038,1.716106099,0.049281452,-0.043300012,1.954715153,2.78,82.39249768,10kmh,preferred
1412,1,7,stance,0.13115356,0.164198631,-0.402011631,4.725894268,0.401635523,-0.349900119,1.646860976,0.346472995,-0.323029181,1.372559279,0.036132619,-0.026044963,1.964777073,2.78,82.39249768,10kmh,preferred
1413,1,7,stance,0.13538432,0.326223563,0.059310373,3.386986433,-0.447945913,-0.559974246,1.479581145,-0.375968095,-0.669916469,1.812176779,-0.017533645,-0.010184935,1.956540753,2.78,82.39249768,10kmh,preferred
1414,1,7,stance,0.13961508,0.065407061,0.354571934,4.447251371,0.086951606,0.046149819,2.394499018,0.01747933,-0.101053732,1.893391233,0.005378888,0.004782038,1.930235636,2.78,82.39249768,10kmh,preferred
1415,1,7,stance,0.14384584,-0.013460824,-0.00996353,4.085604576,0.016257354,-0.163811713,1.697577511,-0.112123828,0.377409506,1.712123448,0.034085814,0.01941153,1.886590204,2.78,82.39249768,10kmh,preferred
1416,1,7,stance,0.1480766,-0.049907665,0.325863716,2.879336284,0.088343559,-0.217200054,2.342044265,0.042669977,0.914351923,2.909068056,0.016027431,0.034262533,1.826798453,2.78,82.39249768,10kmh,preferred
1417,1,7,stance,0.15230736,0.163963666,0.02204903,3.757311701,0.278011036,0.869041838,2.202945878,0.281363393,0.045173882,0.3506012,0.005592572,0.049852815,1.752465633,2.78,82.39249768,10kmh,preferred
1418,1,7,stance,0.15653812,-0.330500305,0.951611131,3.975498293,0.058773972,0.111703375,1.148390796,-0.042828479,0.719297666,0.793633684,0.024475031,0.066620706,1.665536671,2.78,82.39249768,10kmh,preferred
1419,1,7,stance,0.16076888,-0.185249764,0.911158581,2.855849266,-0.639732876,1.368513762,1.604470202,-0.760234848,1.535858734,1.812569087,-0.066232461,0.08489351,1.568211748,2.78,82.39249768,10kmh,preferred
1420,1,7,stance,0.16499964,-0.034173707,0.600200179,2.542148777,-0.32710586,0.465635289,0.688759257,-0.23309466,1.197962696,2.576585402,-0.047728392,0.104862549,1.462854127,2.78,82.39249768,10kmh,preferred
1421,1,7,stance,0.1692304,-0.145504251,0.775805297,1.275163661,-0.486077513,0.241801297,0.20303026,-0.522354016,0.60854976,0.145951706,-0.047394233,0.126565016,1.351895598,2.78,82.39249768,10kmh,preferred
1422,1,7,stance,0.17346116,-0.046266371,1.279629691,1.016399469,-0.719008437,1.438732126,-0.250466499,0.122158671,1.226903554,1.303829802,-0.07041713,0.149873173,1.237744774,2.78,82.39249768,10kmh,preferred
1423,1,7,stance,0.17769192,-0.151229628,1.128940811,0.317574557,0.050428533,1.14602372,0.357070172,-0.368221997,1.461798092,-0.569999997,-0.060611446,0.174491771,1.122702949,2.78,82.39249768,10kmh,preferred
1424,1,7,stance,0.18192268,-0.351526025,1.344068519,0.516239469,-0.765046492,0.778913794,-0.514409082,-0.045178434,1.888053337,-0.249924134,-0.043881642,0.199964708,1.008891446,2.78,82.39249768,10kmh,preferred
1425,1,7,stance,0.18615344,-0.2183552,1.032365012,-0.450219094,-0.344061664,1.898584424,0.830920847,-0.836194853,1.790760016,-0.195066724,-0.073907994,0.225691743,0.898193341,2.78,82.39249768,10kmh,preferred
1426,1,7,stance,0.1903842,-0.525756744,1.50719323,-0.9848421,-0.897606938,1.316544816,0.781314683,-0.749364804,2.211314667,-0.956060645,-0.125776463,0.250955589,0.792211307,2.78,82.39249768,10kmh,preferred
1427,1,7,stance,0.194614959,-0.649838177,1.399770903,-0.834600093,-0.708191753,1.163284103,-0.305227286,-0.753256713,2.667719808,-0.975846489,-0.073064379,0.274958809,0.692242177,2.78,82.39249768,10kmh,preferred
1428,1,7,stance,0.198845719,-0.455443314,1.574456174,-0.825105356,-0.538667074,2.66834577,-0.68747917,-0.670294343,1.803917118,-1.892811145,-0.09109033,0.296868953,0.599267729,2.78,82.39249768,10kmh,preferred
1429,1,7,stance,0.203076479,-0.365062025,1.451149142,-2.154492819,-0.937750305,3.223439385,-1.048645499,-1.134419211,1.818639551,-0.55685687,-0.137811494,0.315869254,0.51396026,2.78,82.39249768,10kmh,preferred
1430,1,7,stance,0.207307239,-0.508887563,1.535755837,-3.322119896,-0.419681848,2.401994585,0.542539676,-0.489888097,2.903759623,-1.911293292,-0.109190967,0.331211312,0.436700817,2.78,82.39249768,10kmh,preferred
1431,1,7,stance,0.211537999,-0.367801634,1.639049627,-2.908895309,-1.200005842,3.291919403,0.076650678,-0.836092395,2.609461946,-1.893057014,-0.133446963,0.342265564,0.367607431,2.78,82.39249768,10kmh,preferred
1432,1,7,stance,0.215768759,-0.388725702,1.477623905,-3.195795662,-0.853664129,3.136561083,-1.688282216,-0.695276757,3.16709523,-2.121301878,-0.105523419,0.348565207,0.306570509,2.78,82.39249768,10kmh,preferred
1433,1,7,stance,0.219999519,-0.676867257,2.18793579,-3.205555053,-0.502831551,3.07915944,-1.806411851,-0.415466687,3.289378013,-2.203819332,-0.110052738,0.349839568,0.253292471,2.78,82.39249768,10kmh,preferred
1434,1,7,stance,0.224230279,-0.476067605,1.340379437,-4.079397007,-0.942960328,2.630821259,-1.517981005,-0.887753517,1.790473436,-1.65478566,-0.129855814,0.346033802,0.207328974,2.78,82.39249768,10kmh,preferred
1435,1,7,stance,0.228461039,-0.248311925,1.698918687,-3.740531111,-0.501171434,2.349166323,-2.738455047,-0.380263002,2.228715154,-1.806702544,-0.092887681,0.337313042,0.168129344,2.78,82.39249768,10kmh,preferred
1436,1,7,stance,0.232691799,-0.308144885,1.606844911,-4.04856612,-0.501841903,2.715210335,-3.280182909,-0.35539357,2.480577798,-0.041308923,-0.11730634,0.324050629,0.135074321,2.78,82.39249768,10kmh,preferred
1437,1,7,stance,0.236922559,-0.474804198,1.666835236,-4.762180603,-0.313521934,2.73178646,-2.997565262,-0.41903268,1.895923853,-2.177907339,-0.066123471,0.306801599,0.107509696,2.78,82.39249768,10kmh,preferred
1438,1,7,stance,0.241153319,-0.264559935,0.786285452,-4.375003179,-0.739391299,1.616285922,-2.2730012,-0.521724569,2.010116878,-2.122045987,-0.085424244,0.286263919,0.08477489,2.78,82.39249768,10kmh,preferred
1439,1,7,stance,0.245384079,-0.079325928,0.915221285,-4.465503891,-0.702014122,1.903688312,-2.798332459,-0.375629575,1.426494702,-1.086864501,-0.089451904,0.26323063,0.066225942,2.78,82.39249768,10kmh,preferred
1440,1,7,stance,0.249614839,-0.389940341,1.117591672,-5.597385295,-0.064311847,1.777356842,-1.033014268,-0.010944057,1.652726635,-1.955493397,-0.053900244,0.238535151,0.051252576,2.78,82.39249768,10kmh,preferred
1441,1,7,stance,0.253845599,-0.197514666,1.396362956,-4.671155728,-0.427159219,1.530421312,-3.253632625,-0.433911108,1.188501974,-2.22573289,-0.067855285,0.212986468,0.039288676,2.78,82.39249768,10kmh,preferred
1442,1,7,stance,0.258076359,-0.202764979,1.00746597,-5.29163295,-0.459867649,1.132145454,-3.175019776,-0.568295111,1.642010747,-2.273590212,-0.059550977,0.187270485,0.029813796,2.78,82.39249768,10kmh,preferred
1443,1,7,stance,0.262307119,-0.342935159,0.901800835,-5.418979056,-0.319332526,0.602899423,-3.566242873,-0.198593039,1.720424716,-2.044937011,-0.060468184,0.161724596,0.022337628,2.78,82.39249768,10kmh,preferred
1444,1,7,stance,0.266537879,-0.42204819,0.885630113,-5.398531886,-0.71229063,0.912769959,-2.687611343,-0.248315122,1.26927354,-1.472547786,-0.056973003,0.135690729,0.016345743,2.78,82.39249768,10kmh,preferred
1445,1,7,stance,0.270768639,0.014555047,0.576047439,-4.761226203,-0.276756923,0.692634265,-2.512549368,-0.003330164,2.130367914,-1.204796976,-0.031683226,0.105949958,0.011189979,2.78,82.39249768,10kmh,preferred
1446,1,7,stance,0.274999399,-0.051114158,0.8110878,-4.789943806,0.021037592,0.289884754,-2.281265319,0.215356893,0.995697056,-1.447942358,0.005922749,0.067057232,0.006242069,2.78,82.39249768,10kmh,preferred
1447,1,7,stance,0.279230159,-0.238234073,0.653111277,-5.190324512,-0.556822753,0.538620418,-2.253623766,-0.481410383,0.664629158,-1.877364973,-0.077632446,0.027262266,0.002248433,2.78,82.39249768,10kmh,preferred
1448,1,7,stance,0.283460919,0.002341412,0.647946221,-5.306713374,0.144471808,-0.629422428,-2.698425646,0.309186732,0.013836478,-2.074012818,0.035392266,0.006993855,0.000513748,2.78,82.39249768,10kmh,preferred
1449,1,7,stance,0.287691679,-0.080924509,0.825493051,-5.501900362,-0.217388222,0.151367883,-3.025099313,0.035373124,-0.142257504,-0.70713766,-0.020414758,0.001423455,9.36E-05,2.78,82.39249768,10kmh,preferred
1450,1,7,stance,0.291922439,0.030792668,0.320786742,-4.105307826,-0.002064805,-0.894766397,-1.924878915,-0.335954675,0.638652524,-2.594870167,0.003848431,0.000267424,1.58E-05,2.78,82.39249768,10kmh,preferred
1581,1,8,stance,0,0.108828894,-0.727337821,-5.334928613,0.205384513,-0.28902657,-2.178993467,0.197403056,-0.183442914,-2.862223745,0.008330122,-8.82E-05,0.000146133,2.78,82.39249768,10kmh,preferred
1582,1,8,stance,0.00424448,-0.031881007,0.043138034,-4.984885814,0.034152925,0.325586034,-1.166250456,0.077809688,0.289863156,-2.36236103,0.010798176,-0.000522869,0.000812028,2.78,82.39249768,10kmh,preferred
1583,1,8,stance,0.00848896,0.065489463,-0.303245734,-4.339823183,0.289051669,-0.258775518,-2.527291727,-0.093251457,-0.11191606,-1.272965155,0.003167981,-0.002842265,0.004229454,2.78,82.39249768,10kmh,preferred
1584,1,8,stance,0.012733441,0.02109309,-0.219750256,-3.540331277,0.109214032,0.276688068,-1.873504481,0.051416603,0.385854473,-2.109680455,-0.006241429,-0.012179285,0.018314118,2.78,82.39249768,10kmh,preferred
1585,1,8,stance,0.016977921,-0.15272273,-0.448340173,-2.18927199,0.421741055,-1.032902768,-1.848460324,0.100119844,-0.88444917,-1.71958829,0.048892864,-0.032721268,0.05658082,2.78,82.39249768,10kmh,preferred
1586,1,8,stance,0.021222401,0.091223445,-0.234623696,-3.421604292,0.074239425,-0.801970043,-1.205082622,-0.185933699,-0.708119939,-0.42272567,0.011439791,-0.056107726,0.13681048,2.78,82.39249768,10kmh,preferred
1587,1,8,stance,0.025466881,0.33079742,-0.546022423,-0.601035524,0.43809564,-0.662767424,-2.16513556,0.345466942,-0.276685204,-0.82550318,0.031164653,-0.077485799,0.309910678,2.78,82.39249768,10kmh,preferred
1588,1,8,stance,0.029711361,0.261578453,-1.100160771,-1.052726327,0.488413632,-0.687632055,1.147136547,0.444810126,-0.485764884,0.801357461,0.043626954,-0.098948846,0.6503627,2.78,82.39249768,10kmh,preferred
1589,1,8,stance,0.033955842,0.487447129,-1.202676679,0.046161603,0.422782922,-0.795385134,0.014497855,0.618809985,-0.657305127,-0.985912699,0.071508216,-0.121977387,1.178237848,2.78,82.39249768,10kmh,preferred
1590,1,8,stance,0.038200322,0.327114069,-0.977082381,-0.706246502,0.702881599,-1.055266106,1.205789514,0.424396622,-0.446998017,0.410537601,0.072743379,-0.146740452,1.766044221,2.78,82.39249768,10kmh,preferred
1591,1,8,stance,0.042444802,0.458154126,-0.853088811,0.649515576,0.123114971,-1.10255463,1.047371538,0.559943277,-2.222389693,1.445594594,0.041727828,-0.172723119,2.154764202,2.78,82.39249768,10kmh,preferred
1592,1,8,stance,0.046689282,0.079647055,-0.753042528,0.783376522,0.955436922,-1.567889433,0.753832047,0.615778794,-2.18931204,0.418046632,0.130583541,-0.199043005,2.141825995,2.78,82.39249768,10kmh,preferred
1593,1,8,stance,0.050933762,0.293425694,-1.313859043,1.101948997,0.814164915,-1.675603482,-0.054000263,0.639812568,-1.48199894,0.728075184,0.103984831,-0.224595645,1.76876404,2.78,82.39249768,10kmh,preferred
1594,1,8,stance,0.055178243,0.331911515,-1.756528051,0.645114417,0.484726459,-2.454143236,0.054852366,0.755434067,-1.540835615,1.687875905,0.082784577,-0.248157709,1.28168859,2.78,82.39249768,10kmh,preferred
1595,1,8,stance,0.059422723,0.258699763,-1.142407953,0.931303219,0.749887176,-2.916143934,0.346998965,0.931258648,-1.779565833,-0.057262868,0.104319304,-0.26849035,0.914477015,2.78,82.39249768,10kmh,preferred
1596,1,8,stance,0.063667203,0.618717308,-1.274365606,0.618222437,0.885736447,-2.791278519,-0.044766527,0.540630307,-0.878002856,0.673162339,0.106848154,-0.284448196,0.745509995,2.78,82.39249768,10kmh,preferred
1597,1,8,stance,0.067911683,0.104659352,-1.271368999,1.731278472,0.366306732,-3.159338914,-0.58309776,1.172564067,-2.773772093,0.70723008,0.092750114,-0.295086022,0.729251249,2.78,82.39249768,10kmh,preferred
1598,1,8,stance,0.072156163,0.378227145,-1.591533946,2.148904785,0.786614593,-2.240225031,-0.457464823,0.707987074,-2.167840321,0.115331541,0.107851327,-0.299750753,0.793026564,2.78,82.39249768,10kmh,preferred
1599,1,8,stance,0.076400643,0.563154553,-1.013575525,1.771626601,1.294492936,-1.87030886,0.397530371,0.762760084,-2.375299965,0.081671327,0.107878989,-0.298146659,0.889451697,2.78,82.39249768,10kmh,preferred
1600,1,8,stance,0.080645124,0.502537,-1.497798275,0.472718876,0.621311175,-2.752713383,0.781889421,1.072425101,-1.968090241,-0.6444635,0.120561357,-0.290364553,0.997965139,2.78,82.39249768,10kmh,preferred
1601,1,8,stance,0.084889604,0.322624699,-1.185241246,2.702120326,0.932258507,-1.66862831,-0.611822764,1.062750032,-1.984969517,0.81130976,0.098262137,-0.27687071,1.111270251,2.78,82.39249768,10kmh,preferred
1602,1,8,stance,0.089134084,0.233029338,-1.148886387,2.32092789,0.667312278,-1.802473459,-0.208391208,0.706607844,-2.287171105,-0.489072132,0.100658822,-0.2584569,1.226247514,2.78,82.39249768,10kmh,preferred
1603,1,8,stance,0.093378564,0.517097007,-1.023567215,1.191974958,0.890520275,-2.130245439,0.834089677,0.888088823,-1.659470246,0.966250895,0.086613134,-0.236158391,1.340585353,2.78,82.39249768,10kmh,preferred
1604,1,8,stance,0.097623044,0.257811019,-1.278927304,1.937466069,0.354313205,-1.831807811,0.787443969,0.421132882,-1.615378661,0.521236573,0.077934123,-0.211151013,1.451970114,2.78,82.39249768,10kmh,preferred
1605,1,8,stance,0.101867525,0.191202555,-1.244839927,2.53483309,0.456845241,-0.891319467,0.87413509,0.872436442,-1.384961864,0.852763104,0.06630676,-0.184640632,1.55799756,2.78,82.39249768,10kmh,preferred
1606,1,8,stance,0.106112005,0.443043146,-0.712510225,3.326408072,0.96497081,-2.399954452,2.068786867,0.42190045,-0.671197491,1.226035497,0.060033623,-0.157758435,1.65623397,2.78,82.39249768,10kmh,preferred
1607,1,8,stance,0.110356485,0.314014531,-0.691059935,3.062751679,0.372868989,-0.476093406,1.723325816,0.494777789,0.208537679,1.959338709,0.060604317,-0.13147339,1.744304966,2.78,82.39249768,10kmh,preferred
1608,1,8,stance,0.114600965,0.187791253,-0.641683221,3.347232057,0.559329435,-0.388035148,0.547014167,0.314280859,-1.792940512,2.935836478,0.058391508,-0.106529743,1.819989829,2.78,82.39249768,10kmh,preferred
1609,1,8,stance,0.118845445,0.260067139,-0.334120994,4.430315351,0.669913746,-0.949239652,1.310692087,0.575279383,-0.010205523,1.993811843,0.075911243,-0.083413127,1.881314139,2.78,82.39249768,10kmh,preferred
1610,1,8,stance,0.123089926,0.24696139,-0.41515973,4.70236058,-0.229502564,-0.535709172,0.77273755,0.095044731,-0.168044841,1.478527965,0.040429904,-0.06234478,1.926635207,2.78,82.39249768,10kmh,preferred
1611,1,8,stance,0.127334406,0.139489771,-0.473996559,4.666028743,0.339458353,0.47357245,1.952237855,0.212288573,-0.710655564,1.006961165,0.033187893,-0.043300012,1.954715153,2.78,82.39249768,10kmh,preferred
1612,1,8,stance,0.131578886,0.136677016,-0.129655796,3.397943091,-0.134364061,-0.859343018,1.117293375,0.179299967,-0.385690704,2.983340044,0.025486896,-0.026044963,1.964777073,2.78,82.39249768,10kmh,preferred
1613,1,8,stance,0.135823366,-0.245751238,-0.02178141,4.650605819,0.306628344,-0.170951605,0.777992148,-0.115578664,0.361100045,2.230352319,0.021611002,-0.010184935,1.956540753,2.78,82.39249768,10kmh,preferred
1614,1,8,stance,0.140067846,0.027076849,0.110914264,3.839592151,0.35616246,0.361146115,0.50258024,0.183939292,0.062797274,1.870304534,0.04758029,0.004782038,1.930235636,2.78,82.39249768,10kmh,preferred
1615,1,8,stance,0.144312327,-0.089236468,-0.10135467,4.897084181,-0.299601069,0.257194847,3.439277214,-0.545745808,0.127843516,1.994862016,-0.003031413,0.01941153,1.886590204,2.78,82.39249768,10kmh,preferred
1616,1,8,stance,0.148556807,-0.149580806,0.002305327,3.821300982,-0.251805033,0.294920124,0.798544058,-0.264358875,-0.074434962,2.39756649,0.006670772,0.034262533,1.826798453,2.78,82.39249768,10kmh,preferred
1617,1,8,stance,0.152801287,-0.168610174,0.594357563,4.01664431,-0.063667077,1.299628994,1.425649969,-0.048992652,0.011697795,1.354839589,-0.006622651,0.049852815,1.752465633,2.78,82.39249768,10kmh,preferred
1618,1,8,stance,0.157045767,-0.176139464,0.463331994,3.350473016,0.473800585,-0.031251782,1.519259759,0.093415903,0.039991504,0.975140738,-0.021327556,0.066620706,1.665536671,2.78,82.39249768,10kmh,preferred
1619,1,8,stance,0.161290247,-0.181113703,0.138852887,2.905355778,0.05906951,0.13456588,1.353284654,-0.436010326,0.411287543,0.281549595,-0.05049663,0.08489351,1.568211748,2.78,82.39249768,10kmh,preferred
1620,1,8,stance,0.165534728,-0.145355421,0.403311527,2.080867948,-0.111776023,-0.433557387,1.501076448,-0.20930335,0.758702889,0.225992525,-0.029366803,0.104862549,1.462854127,2.78,82.39249768,10kmh,preferred
1621,1,8,stance,0.169779208,-0.312518749,0.534398609,2.411585095,-0.465361229,0.453949654,0.755706938,-0.303767356,1.170510896,0.535394806,-0.086528434,0.126565016,1.351895598,2.78,82.39249768,10kmh,preferred
1622,1,8,stance,0.174023688,-0.155199543,1.244145139,1.791196045,-0.372890629,0.843664716,0.204532271,-0.314989775,0.764684671,1.350738087,-0.076204494,0.149873173,1.237744774,2.78,82.39249768,10kmh,preferred
1623,1,8,stance,0.178268168,-0.150892202,1.07286571,0.660991727,-0.641364138,1.529342207,0.457398156,-0.303065372,1.747169979,-0.088771723,-0.073940814,0.174491771,1.122702949,2.78,82.39249768,10kmh,preferred
1624,1,8,stance,0.182512648,-0.178503548,1.194709423,0.098147845,-0.684003974,2.049198619,0.19915812,-0.481044299,1.115364091,0.237528506,-0.074391834,0.199964708,1.008891446,2.78,82.39249768,10kmh,preferred
1625,1,8,stance,0.186757128,-0.170669845,1.190603938,-0.547457308,-0.298364418,1.289268024,-0.164656818,-0.633662964,2.155676384,0.640700829,-0.074433049,0.225691743,0.898193341,2.78,82.39249768,10kmh,preferred
1626,1,8,stance,0.191001609,-0.417142339,1.098272499,-0.286219377,-0.52036653,1.898162472,0.042494375,-0.271001553,1.536494166,-0.151851065,-0.053872427,0.250955589,0.792211307,2.78,82.39249768,10kmh,preferred
