sample_idx,subject_id,stride_num,phase,time,pelvis_acc_x,pelvis_acc_y,pelvis_acc_z,tibia_left_acc_x,tibia_left_acc_y,tibia_left_acc_z,tibia_right_acc_x,tibia_right_acc_y,tibia_right_acc_z,grf_ml,grf_ap,grf_vertical,velocity,body_mass,velocity_condition,stride_freq_condition
3891,1,19,stance,0.16970694,-0.055983949,1.27874396,1.214764264,-0.578572983,1.579743552,-0.4918007,-0.757219906,1.48357264,0.155416913,-0.089408861,0.186175592,1.069901576,2.78,82.39249768,10kmh,preferred
3892,1,19,stance,0.173949614,-0.152354626,1.382060013,-0.127525633,-0.795195701,1.63930877,0.975514677,-0.556160694,1.342502275,-1.02973907,-0.108627035,0.213433308,0.950491047,2.78,82.39249768,10kmh,preferred
3893,1,19,stance,0.178192288,-0.161276058,1.155290951,-0.062762431,-0.774104706,2.049369724,-0.019782731,-0.084222399,2.70482082,-0.410431698,-0.077292779,0.240567437,0.835571692,2.78,82.39249768,10kmh,preferred
3894,1,19,stance,0.182434961,-0.402974586,1.04294583,-0.313039364,-0.913471582,2.459533399,-1.769304903,-0.881463821,1.886562771,-0.192512537,-0.085833137,0.266661504,0.726860203,2.78,82.39249768,10kmh,preferred
3895,1,19,stance,0.186677635,-0.341526735,1.419528496,-2.104816292,-0.975101665,1.557651099,1.140849471,-0.636960397,2.737077312,-2.297944161,-0.124002306,0.290729871,0.625676076,2.78,82.39249768,10kmh,preferred
3896,1,19,stance,0.190920308,-0.282930949,1.383240889,-1.201691715,-0.914588758,1.951815864,-2.375115146,-0.985016852,1.698243588,-1.50276033,-0.12164094,0.31178358,0.532941686,2.78,82.39249768,10kmh,preferred
3897,1,19,stance,0.195162982,-0.348239646,1.768096005,-2.970969465,-1.349881567,2.536819425,-1.46920485,-1.066576432,2.194772458,0.711715471,-0.087187787,0.328900955,0.449201624,2.78,82.39249768,10kmh,preferred
3898,1,19,stance,0.199405655,-0.32825803,1.735752139,-2.91290949,-0.599485133,3.023539644,-1.308351056,-0.372546553,2.135818414,-1.527633887,-0.088002645,0.341296821,0.374657499,2.78,82.39249768,10kmh,preferred
3899,1,19,stance,0.203648329,-0.429462332,1.959684536,-3.736671153,-0.497568824,3.81988195,-2.373320293,-0.593463299,2.112011583,-0.670654645,-0.152660153,0.348383783,0.309213913,2.78,82.39249768,10kmh,preferred
3900,1,19,stance,0.207891002,-0.819360125,1.847966952,-3.430658167,-0.687544038,2.688697852,-1.243206938,-0.332252064,2.48720338,-1.676498887,-0.125241621,0.349819349,0.252531237,2.78,82.39249768,10kmh,preferred
3901,1,19,stance,0.212133676,-0.306811292,1.485351337,-3.947067252,-0.735898977,2.83437539,-2.231574898,-0.617892057,2.895493293,-2.01583057,-0.100923591,0.345533938,0.204081044,2.78,82.39249768,10kmh,preferred
3902,1,19,stance,0.216376349,-0.387849946,1.610643243,-3.749193123,-0.816234218,2.302348357,-1.24641041,-0.973503917,3.401583261,-1.163649129,-0.089181339,0.335736795,0.163200579,2.78,82.39249768,10kmh,preferred
3903,1,19,stance,0.220619023,-0.378226704,1.988538299,-3.894868852,-1.021173543,2.84698256,-1.644035585,-0.648509673,2.417313138,-1.045433587,-0.086889387,0.320899195,0.129143374,2.78,82.39249768,10kmh,preferred
3904,1,19,stance,0.224861696,-0.058026872,1.324186281,-3.818481735,-0.324600401,1.818900749,-3.886970848,-0.574054544,2.408808652,-2.678038932,-0.079619729,0.301716845,0.101123865,2.78,82.39249768,10kmh,preferred
3905,1,19,stance,0.22910437,-0.323535178,1.401524894,-4.41537305,-0.592734381,2.18432091,-3.224738178,-0.42502528,2.359664379,-2.885270833,-0.101803979,0.279055363,0.078354673,2.78,82.39249768,10kmh,preferred
3906,1,19,stance,0.233347043,-0.484829449,1.280890156,-4.537662454,-0.849437518,1.517445437,-1.468101074,-0.546809485,1.628251613,-3.13088546,-0.078738093,0.253883567,0.060075771,2.78,82.39249768,10kmh,preferred
3907,1,19,stance,0.237589717,-0.246437172,1.202676405,-5.296710884,-0.338053345,0.726858731,-1.835272425,-1.097803681,1.771130475,-2.797018475,-0.084297787,0.227196666,0.045575007,2.78,82.39249768,10kmh,preferred
3908,1,19,stance,0.24183239,-0.321101419,0.890692393,-5.265614416,-0.346426762,2.915849824,-2.93414708,-0.398700265,2.612785644,-1.312454801,-0.081013781,0.199917844,0.03419843,2.78,82.39249768,10kmh,preferred
3909,1,19,stance,0.246075064,-0.149928114,1.343060307,-5.102923866,-0.804090297,1.756416791,-2.686883461,-0.618290532,1.5495428,-2.161524692,-0.09265467,0.172714423,0.025344448,2.78,82.39249768,10kmh,preferred
3910,1,19,stance,0.250317737,-0.389666106,0.691360832,-5.945630599,-0.403067009,1.546181213,-2.266309426,-0.104111022,2.185455154,-1.312398081,-0.048068795,0.145483676,0.018422047,2.78,82.39249768,10kmh,preferred
3911,1,19,stance,0.254560411,-0.405002055,1.289780745,-4.813612564,-0.462928624,1.363636455,-3.730940598,-0.463285009,0.92117402,-2.987180014,-0.07650911,0.11584785,0.012733588,2.78,82.39249768,10kmh,preferred
3912,1,19,stance,0.258803084,-0.34649149,1.141345081,-5.479421994,-0.219406356,1.320900179,-0.517238774,-0.185376113,0.298232679,-2.973119156,-0.052077446,0.077518833,0.007440104,2.78,82.39249768,10kmh,preferred
3913,1,19,stance,0.263045758,-0.50811089,0.704369052,-5.34221318,-0.25892452,0.344032118,-2.962768085,0.018438309,0.784593191,-2.521795793,0.002148501,0.033491065,0.002823446,2.78,82.39249768,10kmh,preferred
3914,1,19,stance,0.267288431,-0.298483152,0.558219547,-6.217053151,0.102121978,0.500107919,-2.209384106,0.031289417,0.697942334,-2.009829277,-0.005768509,0.008411653,0.000626586,2.78,82.39249768,10kmh,preferred
3915,1,19,stance,0.271531105,0.020368596,0.284280157,-5.651957532,0.157200264,-0.237895607,-0.983471038,-0.087973928,-0.235898589,-2.341389082,0.020736802,0.001574964,0.000104277,2.78,82.39249768,10kmh,preferred
3916,1,19,stance,0.275773778,-0.313727483,0.425606586,-5.0462214,0.231498461,-0.084011669,-2.378153744,0.042337956,0.184342755,-1.716639504,-0.006729717,0.000267424,1.58E-05,2.78,82.39249768,10kmh,preferred
0,1,0,stance,0,0.102556218,-0.299338498,-6.016920767,-0.300031673,0.636500674,-2.489482642,-0.299047192,0.341816733,-1.37502395,0.006673141,-8.82E-05,0.000146133,2.78,82.39249768,10kmh,high
1,1,0,stance,0.004264337,0.245133858,-0.608407271,-4.772734232,-0.007215942,-0.254177025,-2.211625082,0.300748763,0.218179739,-1.856874975,0.015813712,-0.000657311,0.001013516,2.78,82.39249768,10kmh,high
2,1,0,stance,0.008528674,0.154165161,-0.010606021,-4.004699768,-0.627329502,-0.26358593,-1.186766272,-0.382944101,0.109691285,-2.508287842,-0.048603469,-0.004301098,0.006370752,2.78,82.39249768,10kmh,high
3,1,0,stance,0.012793012,0.321363312,-0.462451185,-2.120682193,-0.035644746,0.197746412,-1.015042351,-0.077289709,0.310517083,-1.611590419,0.036794526,-0.01915157,0.029795451,2.78,82.39249768,10kmh,high
4,1,0,stance,0.017057349,0.071749168,-0.180404247,-2.299993334,0.064466905,0.322400551,-2.98889263,0.140633044,0.045997754,-1.85197235,0.000578666,-0.045238181,0.091273305,2.78,82.39249768,10kmh,high
5,1,0,stance,0.021321686,0.107404552,-0.591739316,-1.905833862,-0.129862641,-0.127805693,-0.692998768,0.122338067,-1.114426619,-1.610915509,0.006277441,-0.070242164,0.235056985,2.78,82.39249768,10kmh,high
6,1,0,stance,0.025586023,0.1688285,-0.647699586,-0.6957121,0.41914251,-0.004655083,-0.334320217,0.064065798,0.169634535,-0.702868168,0.050602647,-0.094268736,0.561041073,2.78,82.39249768,10kmh,high
7,1,0,stance,0.02985036,0.235617586,-0.666794724,-0.276656471,0.004495213,-2.095692346,-0.740706789,0.684996092,-0.881693774,-0.030222842,0.044659812,-0.120021117,1.129835759,2.78,82.39249768,10kmh,high
8,1,0,stance,0.034114698,0.003310009,-0.944697186,-0.941808484,0.681915641,-0.950790437,0.021182817,0.372748846,-1.636823872,0.00613567,0.081681353,-0.147995831,1.7921063,2.78,82.39249768,10kmh,high
9,1,0,stance,0.038379035,0.285764041,-1.038454585,0.547630725,0.490609765,-0.750748803,0.890745417,0.74729519,-1.425316263,1.099049708,0.087105445,-0.177474207,2.184682464,2.78,82.39249768,10kmh,high
10,1,0,stance,0.042643372,0.300633661,-0.989808663,0.622509156,0.558153294,-1.40048464,0.607476393,0.599859556,-1.495214964,1.25917314,0.091900407,-0.207140204,2.055031057,2.78,82.39249768,10kmh,high
11,1,0,stance,0.046907709,0.227949945,-0.799681388,0.51275785,0.46498551,-1.918946385,1.415945789,1.201923789,-1.553091495,0.185982443,0.115056521,-0.235344642,1.550570683,2.78,82.39249768,10kmh,high
12,1,0,stance,0.051172046,0.215742535,-1.033929247,0.583241068,0.859993938,-2.655311338,1.89735788,0.835551296,-1.562509547,0.44524535,0.088138941,-0.260295774,1.04743896,2.78,82.39249768,10kmh,high
13,1,0,stance,0.055436383,0.379859934,-1.191772616,1.231799361,0.753914923,-2.566226556,1.118731872,0.444250958,-1.815462716,0.056631311,0.104673519,-0.280255058,0.776137684,2.78,82.39249768,10kmh,high
14,1,0,stance,0.059700721,0.432384584,-1.320611691,1.491414799,0.586696131,-1.555462383,0.603850636,0.906663597,-1.386103529,-0.473502846,0.065785336,-0.293738187,0.724697265,2.78,82.39249768,10kmh,high
15,1,0,stance,0.063965058,0.367261625,-1.254616327,2.263989662,0.499240246,-2.370117606,0.077778185,0.501685288,-2.299149575,0.307256664,0.119176915,-0.299696622,0.790245426,2.78,82.39249768,10kmh,high
16,1,0,stance,0.068229395,0.365274304,-1.432972429,0.768530307,0.784741623,-2.651074286,0.785554948,0.350990559,-2.415429027,-1.221760051,0.089677292,-0.297650381,0.899768972,2.78,82.39249768,10kmh,high
17,1,0,stance,0.072493732,0.33335264,-1.4394047,1.486570372,0.646847196,-3.033769506,-0.200915926,1.042423025,-2.991967969,-0.453342458,0.092698439,-0.287748655,1.023688129,2.78,82.39249768,10kmh,high
18,1,0,stance,0.076758069,0.332803448,-1.215045968,2.451948135,0.488296973,-1.89187381,0.001853969,0.605403161,-1.639825817,-0.460381743,0.089165895,-0.270747003,1.152668958,2.78,82.39249768,10kmh,high
19,1,0,stance,0.081022407,0.421068764,-1.101455067,2.535693798,0.966656651,-2.348339002,-0.313752867,0.700474573,-1.640781553,-0.067750287,0.090641406,-0.247904815,1.28270051,2.78,82.39249768,10kmh,high
20,1,0,stance,0.085286744,0.547506376,-0.854832821,2.917196201,0.657628531,-1.749035457,-0.322137761,0.661179689,-2.015820808,0.026248765,0.080882505,-0.220820944,1.410470649,2.78,82.39249768,10kmh,high
21,1,0,stance,0.089551081,0.510590301,-1.239969163,2.887013014,0.385579555,-0.638026327,2.045994691,0.003258336,-1.379381465,-0.126631952,0.039673556,-0.191235456,1.532554182,2.78,82.39249768,10kmh,high
22,1,0,stance,0.093815418,0.103651974,-0.864598037,3.48170952,0.206418694,-0.863815242,1.52971898,1.167776739,-1.267286256,1.108503414,0.101591875,-0.16082942,1.645433466,2.78,82.39249768,10kmh,high
23,1,0,stance,0.098079755,-0.073581003,-0.659904233,2.779916686,0.660266713,-0.373667197,1.949625716,0.938579135,-0.940923036,1.272777608,0.056787113,-0.131051976,1.745651338,2.78,82.39249768,10kmh,high
24,1,0,stance,0.102344093,0.297033318,-0.902494628,4.806030213,0.486666442,-0.736447681,1.650181628,-0.092329111,-0.945432542,1.737346078,0.05457581,-0.102995971,1.829984353,2.78,82.39249768,10kmh,high
25,1,0,stance,0.10660843,0.19281257,-0.655185467,4.104134495,0.651466752,-0.250438078,3.316890185,0.229570915,-0.550370123,2.076325018,0.049809108,-0.077332523,1.895614134,2.78,82.39249768,10kmh,high
26,1,0,stance,0.110872767,0.150702584,-0.227157728,4.208853232,0.230872454,0.238784857,3.327156149,0.549010784,-1.185630774,2.31244359,0.055198113,-0.054303878,1.940283501,2.78,82.39249768,10kmh,high
27,1,0,stance,0.115137104,0.185210923,-0.303685339,3.47189508,-0.003810822,-0.679444717,2.054318352,0.146578809,-0.467860583,1.463436592,0.02541611,-0.033765154,1.962425301,2.78,82.39249768,10kmh,high
28,1,0,stance,0.119401441,0.058262031,-0.661335201,3.670096471,0.725000444,-0.13816769,2.052599127,0.185443565,0.034229614,2.119993665,0.046784934,-0.015260468,1.961253669,2.78,82.39249768,10kmh,high
29,1,0,stance,0.123665779,-0.182369333,0.170799643,4.111462592,0.602724113,-0.329804328,1.864140926,0.50358955,-0.337792227,1.832714681,0.052879606,0.001882238,1.936810338,2.78,82.39249768,10kmh,high
30,1,0,stance,0.127930116,-0.145940366,0.135258905,3.503429187,-0.0971124,-0.159544842,1.099312435,0.424965519,0.339322265,1.854614787,0.037867581,0.018451389,1.889962168,2.78,82.39249768,10kmh,high
31,1,0,stance,0.132194453,-0.172496546,-0.152399813,3.5682147,0.003470219,0.202695383,1.488935096,0.422422474,1.30930423,1.452947341,-8.48E-05,0.035256934,1.822350114,2.78,82.39249768,10kmh,high
32,1,0,stance,0.13645879,0.053781815,0.164880687,2.736575912,0.070798587,-0.060535118,1.379757554,-0.618406034,-0.160998322,1.014433595,-0.026919962,0.053046304,1.736293809,2.78,82.39249768,10kmh,high
33,1,0,stance,0.140723127,0.201137304,0.486105164,2.091344642,-0.213255176,0.383316301,-0.260929941,-0.509851473,-0.347902473,1.217920642,-0.037531679,0.072433665,1.634659512,2.78,82.39249768,10kmh,high
34,1,0,stance,0.144987465,-0.186980495,0.725978355,2.898905943,-0.430474985,1.07947554,-0.54883632,-0.481510546,1.33943932,0.802756699,-0.042670107,0.093843029,1.520701892,2.78,82.39249768,10kmh,high
35,1,0,stance,0.149251802,0.239990687,1.030894617,1.435577728,-0.591077172,0.873628691,0.849267121,0.175308368,1.96840077,1.121954185,-0.061727953,0.11746532,1.3978918,2.78,82.39249768,10kmh,high
36,1,0,stance,0.153516139,-0.466915958,0.668645767,1.845327272,-0.295349136,0.736192888,1.246143009,0.066049713,1.309693045,1.330674112,-0.045353298,0.143230036,1.269742685,2.78,82.39249768,10kmh,high
37,1,0,stance,0.157780476,-0.28912182,0.894440688,0.453573755,-0.201963564,1.73354003,-0.237616957,-0.388504052,1.343527438,-0.365294564,-0.06659017,0.170793112,1.13964758,2.78,82.39249768,10kmh,high
38,1,0,stance,0.162044813,-0.213948626,1.333180547,0.26160998,-0.730356191,1.107844503,1.371140342,-0.502559631,1.24330347,-0.34408781,-0.070120968,0.199543254,1.01073689,2.78,82.39249768,10kmh,high
39,1,0,stance,0.16630915,-0.650435757,1.468836875,-0.389638275,-1.103162005,1.242041397,-0.426829094,-0.459379233,2.063895635,1.523109803,-0.08294618,0.228628894,0.885764666,2.78,82.39249768,10kmh,high
40,1,0,stance,0.170573488,-0.063008566,1.211151306,-0.834330345,-0.609168841,2.617465404,-1.114486564,-0.214117889,2.009277534,-1.844714872,-0.073944208,0.257006735,0.767028105,2.78,82.39249768,10kmh,high
41,1,0,stance,0.174837825,-0.416108139,1.231002383,-0.871304707,-0.458449374,2.647671216,-1.79461193,-0.634323474,2.649686252,-1.934447866,-0.083149148,0.283510746,0.656321898,2.78,82.39249768,10kmh,high
42,1,0,stance,0.179102162,-0.325398268,1.548113341,-0.93623525,-0.516678021,2.238778264,-0.882306262,-0.616202728,1.552439044,-0.16558232,-0.099700391,0.306937711,0.554926165,2.78,82.39249768,10kmh,high
43,1,0,stance,0.183366499,-0.278366952,0.950118197,-2.324675271,-0.933149327,3.507342877,-2.670970197,-0.76391625,2.723091916,0.271677356,-0.098981334,0.326142621,0.463624311,2.78,82.39249768,10kmh,high
44,1,0,stance,0.187630836,-0.596324148,1.494520394,-2.614776802,-0.62866356,2.386643149,-1.91125919,-1.044932447,2.252296995,-0.259445944,-0.101367696,0.340134944,0.382745322,2.78,82.39249768,10kmh,high
45,1,0,stance,0.191895174,-0.001765587,1.505919174,-3.222865412,-0.752182709,3.073439044,-1.478677141,-1.039915534,3.206064129,-1.276603417,-0.086286692,0.348165637,0.312223991,2.78,82.39249768,10kmh,high
46,1,0,stance,0.196159511,-0.352376703,1.395119803,-3.421468174,-0.609453462,1.954971403,-2.701432872,-0.966077197,2.172688978,-1.976661,-0.115528726,0.349795023,0.251672256,2.78,82.39249768,10kmh,high
47,1,0,stance,0.200423848,-0.426218996,1.614360259,-4.162860428,-0.777901601,2.199487884,-2.165573135,-0.838059024,3.021823049,-1.979366262,-0.108479858,0.344933502,0.200455095,2.78,82.39249768,10kmh,high
48,1,0,stance,0.204688185,-0.541441979,1.739279563,-4.623112684,-0.71968829,3.13456271,-1.855716112,-0.820118867,2.328996206,-1.573519854,-0.135325777,0.333850154,0.157765313,2.78,82.39249768,10kmh,high
49,1,0,stance,0.208952522,-0.340825715,1.178545293,-4.207050228,-0.779398629,3.199311923,-2.87045223,-0.72908685,2.271583128,-1.255928389,-0.115949371,0.317148262,0.122692642,2.78,82.39249768,10kmh,high
50,1,0,stance,0.21321686,-0.601944095,1.184311179,-4.486421381,-0.529375444,2.24567465,-1.5365187,-1.00214946,2.745569105,-1.622189726,-0.095294471,0.295710833,0.094283911,2.78,82.39249768,10kmh,high
51,1,0,stance,0.217481197,-0.336214397,1.465607282,-4.22468863,-0.759406463,3.263672871,-1.372087407,-0.64636861,1.725668142,-3.589519256,-0.094470099,0.270622408,0.071592276,2.78,82.39249768,10kmh,high
52,1,0,stance,0.221745534,-0.136948943,0.859455665,-4.931421849,-0.996245874,2.562159187,-2.878591486,-0.955233403,1.157181807,-3.002981351,-0.119228148,0.243074116,0.053714442,2.78,82.39249768,10kmh,high
53,1,0,stance,0.226009871,-0.159159508,1.005410378,-5.114641738,-0.502802844,1.333286971,-2.303437063,-0.494052258,1.717777469,-1.944773879,-0.062865227,0.214251641,0.03981478,2.78,82.39249768,10kmh,high
54,1,0,stance,0.230274208,-0.403278113,1.591086644,-4.941678236,-0.419413045,1.264115018,-2.271325683,-0.553497921,1.122664236,-3.215980156,-0.083525234,0.185169856,0.02913239,2.78,82.39249768,10kmh,high
55,1,0,stance,0.234538546,-0.346597324,1.00337792,-4.795162942,0.013754085,0.533333393,-1.936361633,-0.297014129,0.541177921,-3.62477844,-0.089889539,0.156273309,0.020955314,2.78,82.39249768,10kmh,high
56,1,0,stance,0.238802883,-0.207847424,0.790863422,-5.434583091,0.040133239,0.768667319,-2.433487183,-0.389917064,1.165061259,-1.554585783,-0.040032426,0.126149619,0.014514988,2.78,82.39249768,10kmh,high
57,1,0,stance,0.24306722,-0.095697794,0.337208153,-6.694327046,0.267402137,0.816059425,-2.762099997,0.30697241,0.84143157,-2.027011586,-0.016396101,0.088742264,0.008820648,2.78,82.39249768,10kmh,high
58,1,0,stance,0.247331557,-0.027141315,0.075771492,-5.969836811,-0.461036189,0.344861928,-3.020276328,-0.759890368,0.383135674,-1.066274941,-0.063328499,0.041374561,0.003576519,2.78,82.39249768,10kmh,high
59,1,0,stance,0.251595894,0.002718071,0.856925753,-4.936647815,-0.06177976,0.096378739,-1.605876442,-0.146957033,0.334817574,-1.504616229,0.010545438,0.01031759,0.000780873,2.78,82.39249768,10kmh,high
60,1,0,stance,0.255860231,-0.367150984,0.220001037,-4.637394148,-0.582922141,0.51252282,-2.671790929,-0.056055564,-0.983650378,-2.704625424,-0.004659326,0.001765249,0.000117761,2.78,82.39249768,10kmh,high
61,1,0,stance,0.260124569,-0.100908209,0.449326358,-4.835354848,-0.184639997,0.08541965,-2.823901441,-0.327396701,-0.379438191,-2.056526806,-0.005113896,0.000267424,1.58E-05,2.78,82.39249768,10kmh,high
172,1,1,stance,0,-0.268438604,-0.163211116,-5.616471116,0.562005351,-0.872260493,-2.321667601,-0.157636534,0.21518217,-2.453792946,0.014157152,-8.82E-05,0.000146133,2.78,82.39249768,10kmh,high
173,1,1,stance,0.004246823,0.2585902,-0.228194112,-4.845518563,0.08934117,0.20958812,-1.791518129,-0.015258916,-0.249199347,-2.926975764,-0.008238545,-0.000657311,0.001013516,2.78,82.39249768,10kmh,high
174,1,1,stance,0.008493646,-0.065596095,-0.344282527,-3.193729933,-0.149192826,0.286947288,-1.752341264,0.09669013,0.277270949,-2.057084075,-0.008365034,-0.004301098,0.006370752,2.78,82.39249768,10kmh,high
175,1,1,stance,0.012740469,0.15107438,-0.628752835,-2.444833423,0.432638688,-0.80132466,-0.108792378,-0.253648566,0.446699604,-1.869339601,0.044648589,-0.01915157,0.029795451,2.78,82.39249768,10kmh,high
176,1,1,stance,0.016987292,0.174443214,-0.601213173,-2.833431337,-0.078806992,-1.202402633,-0.875769027,0.127648509,0.242284738,-0.184903333,0.023497499,-0.045238181,0.091273305,2.78,82.39249768,10kmh,high
177,1,1,stance,0.021234115,0.098834867,-1.110700807,-1.772326756,0.024069299,-0.044019771,0.665437177,0.039794911,-0.543178473,-0.300004989,0.010115972,-0.070242164,0.235056985,2.78,82.39249768,10kmh,high
178,1,1,stance,0.025480938,0.339901379,-0.543967245,-1.470332176,-0.009833147,-0.814308889,0.639838333,0.380106188,-0.91166508,0.039364189,0.038920285,-0.094268736,0.561041073,2.78,82.39249768,10kmh,high
179,1,1,stance,0.02972776,0.213311175,-0.801958287,-0.335245763,0.086867277,-0.622105055,0.688109096,0.050208994,-0.545926466,-0.013112947,0.068379942,-0.120021117,1.129835759,2.78,82.39249768,10kmh,high
180,1,1,stance,0.033974583,0.182683395,-0.611331112,-0.39172574,0.587011671,-1.106231181,0.051594569,0.595962562,-2.379228238,-0.199801278,0.057657369,-0.147995831,1.7921063,2.78,82.39249768,10kmh,high
181,1,1,stance,0.038221406,0.09111708,-1.001467172,-0.749196927,0.851257739,-1.436931216,-0.11999444,1.061731745,-0.594472267,0.85974145,0.127788912,-0.177474207,2.184682464,2.78,82.39249768,10kmh,high
182,1,1,stance,0.042468229,0.187416127,-1.499960576,0.057982315,0.067578238,-1.108213779,0.837581106,0.693574193,-1.011648394,1.834334697,0.072791757,-0.207140204,2.055031057,2.78,82.39249768,10kmh,high
183,1,1,stance,0.046715052,0.403457365,-1.031432562,1.383870549,0.329283931,-1.426777625,0.789991461,0.370841623,-1.987132002,0.073089745,0.078088117,-0.235344642,1.550570683,2.78,82.39249768,10kmh,high
184,1,1,stance,0.050961875,0.051114705,-1.325699465,0.740317636,0.839598192,-1.850444914,-0.295815842,0.793847809,-2.208458814,0.917295243,0.074744819,-0.260295774,1.04743896,2.78,82.39249768,10kmh,high
185,1,1,stance,0.055208698,0.610295925,-0.928791431,1.697852277,0.608486469,-1.972808155,1.221686884,0.586151469,-1.161427943,0.069843085,0.114952711,-0.280255058,0.776137684,2.78,82.39249768,10kmh,high
186,1,1,stance,0.059455521,0.340155361,-1.27086041,1.682306566,0.798201528,-2.522298998,0.406458173,0.114338652,-2.822542456,0.264443985,0.093592765,-0.293738187,0.724697265,2.78,82.39249768,10kmh,high
187,1,1,stance,0.063702344,0.233785084,-0.721268618,1.333475425,0.614223172,-2.074853016,0.629849989,0.87596885,-2.483003649,0.072547446,0.116245557,-0.299696622,0.790245426,2.78,82.39249768,10kmh,high
188,1,1,stance,0.067949167,0.450734943,-1.440608197,1.817152906,0.904170095,-1.55921737,1.462391664,0.82795948,-1.459884171,0.525674718,0.122797673,-0.297650381,0.899768972,2.78,82.39249768,10kmh,high
189,1,1,stance,0.07219599,0.292860245,-1.132267878,1.80332338,0.856604472,-1.746291603,-0.316163475,1.030484542,-2.794814526,0.148970444,0.1056473,-0.287748655,1.023688129,2.78,82.39249768,10kmh,high
190,1,1,stance,0.076442813,0.479815833,-1.005966826,2.163895888,0.536402422,-3.0609232,-1.150019501,0.443124323,-2.043981202,0.034736115,0.102185053,-0.270747003,1.152668958,2.78,82.39249768,10kmh,high
191,1,1,stance,0.080689636,0.174429749,-1.185531726,1.712439262,0.437767525,-1.719646029,0.170306781,0.384823673,-2.065012536,-0.572778987,0.068620502,-0.247904815,1.28270051,2.78,82.39249768,10kmh,high
192,1,1,stance,0.084936459,0.169726002,-1.369881583,2.804527216,0.475181424,-1.465999843,2.138092846,0.28919192,-0.702782874,1.005716447,0.057979035,-0.220820944,1.410470649,2.78,82.39249768,10kmh,high
193,1,1,stance,0.089183281,0.389093137,-1.007727309,2.826894646,0.222298509,-0.934451765,1.091804835,0.565068917,-1.772361415,1.543445712,0.053042439,-0.191235456,1.532554182,2.78,82.39249768,10kmh,high
194,1,1,stance,0.093430104,0.458186797,-1.321980773,3.395604056,0.484918038,-0.643165602,1.185044863,0.266162357,-1.940596838,1.374182446,0.078236951,-0.16082942,1.645433466,2.78,82.39249768,10kmh,high
195,1,1,stance,0.097676927,0.283930662,-0.941244934,3.838059564,0.559860182,-0.780684073,1.163616948,1.114093561,-0.907502646,1.496491869,0.115882624,-0.131051976,1.745651338,2.78,82.39249768,10kmh,high
196,1,1,stance,0.10192375,0.262986225,-0.701693833,4.067517396,0.374492611,-1.427624216,1.740196206,0.164484259,-1.079821729,2.860018554,0.050725696,-0.102995971,1.829984353,2.78,82.39249768,10kmh,high
197,1,1,stance,0.106170573,0.074885082,-0.289974957,3.611607115,0.778341049,-0.663325618,1.471637922,0.398637268,-0.308291632,3.115255283,0.074167805,-0.077332523,1.895614134,2.78,82.39249768,10kmh,high
198,1,1,stance,0.110417396,0.092448185,-0.34710567,3.658085699,0.08829348,-0.82302147,1.639236226,0.389635761,-0.209302231,2.811831343,0.055215122,-0.054303878,1.940283501,2.78,82.39249768,10kmh,high
199,1,1,stance,0.114664219,0.039451821,-0.389919428,3.929113413,0.070436696,-0.847910417,2.851538083,-0.006768616,-0.849846184,2.317882216,0.035952113,-0.033765154,1.962425301,2.78,82.39249768,10kmh,high
200,1,1,stance,0.118911042,0.299413726,-0.273505454,4.511358214,-0.369491652,0.578655684,4.016917752,0.239373295,0.800172085,2.146523487,0.020603316,-0.015260468,1.961253669,2.78,82.39249768,10kmh,high
201,1,1,stance,0.123157865,0.279976963,-0.160474526,3.598782301,0.174553073,-0.2172006,1.397288753,0.112295579,-0.290558241,1.23904985,0.006785527,0.001882238,1.936810338,2.78,82.39249768,10kmh,high
202,1,1,stance,0.127404688,0.11524545,0.342915651,3.336469687,-0.426094402,1.139479609,1.533284131,-0.181176688,-0.107122467,0.50596485,-0.003825588,0.018451389,1.889962168,2.78,82.39249768,10kmh,high
203,1,1,stance,0.131651511,0.304532337,-0.122056666,2.883850708,0.173378523,0.084368617,1.37764615,0.119080877,0.565547917,2.824142649,0.006959577,0.035256934,1.822350114,2.78,82.39249768,10kmh,high
204,1,1,stance,0.135898334,0.061610979,0.172637471,3.380108628,0.155129126,0.059185602,2.809426027,0.090765303,1.232759693,1.701679286,0.001821149,0.053046304,1.736293809,2.78,82.39249768,10kmh,high
205,1,1,stance,0.140145157,0.112856381,0.145320102,2.614750298,-0.005639636,0.869375598,1.970627639,-0.090308083,-0.074542187,3.945638659,-0.033947263,0.072433665,1.634659512,2.78,82.39249768,10kmh,high
206,1,1,stance,0.144391979,-0.129838184,0.794295662,1.840744235,-0.210152267,0.697202069,0.967023501,-0.027039673,0.505316983,0.722018875,-0.044029655,0.093843029,1.520701892,2.78,82.39249768,10kmh,high
207,1,1,stance,0.148638802,-0.151799302,1.152313935,1.485356776,-0.76426872,1.060717568,0.520586279,-0.282702983,1.40034596,1.217669238,-0.056352715,0.11746532,1.3978918,2.78,82.39249768,10kmh,high
208,1,1,stance,0.152885625,-0.181265024,1.037482519,1.724933699,-0.264265163,0.854480637,1.793713282,-0.109977292,0.837729061,1.388325879,-0.033666513,0.143230036,1.269742685,2.78,82.39249768,10kmh,high
