sample_idx,subject_id,stride_num,phase,time,pelvis_acc_x,pelvis_acc_y,pelvis_acc_z,tibia_left_acc_x,tibia_left_acc_y,tibia_left_acc_z,tibia_right_acc_x,tibia_right_acc_y,tibia_right_acc_z,grf_ml,grf_ap,grf_vertical,velocity,body_mass,velocity_condition,stride_freq_condition
3234,1,16,stance,0.13213486384046796,0.1933784282037721,0.04638819545526818,3.665503925332722,0.277533335060181,-0.08818102288640653,2.1819695157446537,0.019351041516817068,0.4637069966951173,2.773316540955156,0.0077809246007718704,0.01871419761032225,1.9736529337365731,3.33,82.39249767769658,12kmh,low
3235,1,16,stance,0.1363972788030637,-0.10661375358652028,0.18329593930126764,3.360030138086578,-0.2192952035161689,-0.09236743350386745,0.9720041113742144,-0.052297373544018144,0.39333734007822907,1.2427448684635438,-0.03350439361856131,0.034984330655252215,1.9052490561522752,3.33,82.39249767769658,12kmh,low
3236,1,16,stance,0.14065969376565945,-0.01612810376639877,0.5805496160202168,3.7806380306469167,-0.1875140161607788,-0.19617349423923397,2.338009533290781,-0.3479331886117884,0.4728687455309156,2.294953578416026,-0.021795326594612,0.05216716281354353,1.8187354915812228,3.33,82.39249767769658,12kmh,low
3237,1,16,stance,0.1449221087282552,-0.2794901795806327,0.06344466943607269,2.527069856795269,0.05468549120355193,-0.13564575321909678,2.0135732110515305,-0.1492774897077169,0.9129561499094896,1.439706203848507,-0.01985006085251458,0.07082531187466366,1.7168175520963715,3.33,82.39249767769658,12kmh,low
3238,1,16,stance,0.14918452369085095,0.08776942620410677,0.8768132503303597,2.6984596997363988,0.3807804402026141,0.5682560092374224,1.3518320196584255,0.04581970410080141,0.3596354263426816,1.8429844569737108,-0.010637174681252706,0.091356240846455,1.6025646682106294,3.33,82.39249767769658,12kmh,low
3239,1,16,stance,0.15344693865344666,-0.04020211571223546,1.2364534800136198,2.3428465408052985,0.05521820526958396,0.6269142941604411,1.1843605144128366,-0.03910248334966318,0.7078446260190081,2.433556512810073,-0.03637095769635716,0.11395494959800341,1.479257563737595,3.33,82.39249767769658,12kmh,low
3240,1,16,stance,0.1577093536160424,-0.4348078500590405,0.934969459081807,1.973790853795985,-0.04700686343362337,1.1481346765945175,1.8085505960580337,-0.5883617949194074,1.7750921823565435,0.8994861691407792,-0.07132733483397734,0.1385886127296809,1.350233409188346,3.33,82.39249767769658,12kmh,low
3241,1,16,stance,0.16197176857863815,-0.4116483243824785,0.7930689916923581,0.8705143047078527,-0.43621691887935354,1.015488756374644,1.1633796127624336,-0.39049513669459307,0.795778056378419,-0.7197941369084604,-0.08823792854175412,0.16498437409019756,1.2187390221458707,3.33,82.39249767769658,12kmh,low
3242,1,16,stance,0.1662341835412339,-0.25773030581980644,1.4727438619749385,0.5483041597149573,-0.5890998437832644,1.458213454835581,1.0753006223028416,-0.8404535217843295,1.3725080612495157,-0.45083675898567516,-0.0865753531275016,0.19263208216144456,1.0878008654925548,3.33,82.39249767769658,12kmh,low
3243,1,16,stance,0.17049659850382964,-0.1876682168629229,1.1665050483131578,0.43548784003467,-0.44464127089440253,1.6218331143788192,0.6332584046859508,-0.3311781116541538,1.703540235357353,-0.34216199096337996,-0.05235373567470984,0.22080376219117606,0.9601186356716996,3.33,82.39249767769658,12kmh,low
3244,1,16,stance,0.1747590134664254,-0.43939051944059426,0.950751725161275,-0.4190279740666223,-0.21009107669046517,1.612768709588893,-0.1934413228191367,-0.9664490257617055,1.1711425688417259,-0.38688063070515133,-0.09097404450009572,0.24859086373222417,0.8379868714924282,3.33,82.39249767769658,12kmh,low
3245,1,16,stance,0.1790214284290211,-0.28779506184232584,1.325304875156204,-0.8573156332323589,-0.4782036442923391,3.1206286386881423,0.03986307368717246,-0.8115986045500303,3.013795032363119,-1.180099898365249,-0.0951239735704152,0.2749588094122426,0.723246509214399,3.33,82.39249767769658,12kmh,low
3246,1,16,stance,0.18328384339161685,-0.19724339874232633,1.2593562525363349,-1.0946060784711462,-1.0800339198336986,2.706201595856813,-0.07383149076615869,-0.882513770285414,1.9529725456845735,-0.8857942183755724,-0.11617104466553775,0.29881632145079867,0.6172659115090383,3.33,82.39249767769658,12kmh,low
3247,1,16,stance,0.1875462583542126,-0.10514637158199674,1.716564880087561,-1.5809283887742427,-0.4132479238115265,2.220460913029091,-0.6990868114411788,-0.09084944537911488,1.8865955921545274,-2.0115470141322893,-0.07704997180376268,0.3190947883106615,0.5209488184512181,3.33,82.39249767769658,12kmh,low
3248,1,16,stance,0.19180867331680834,-0.17268633610844972,1.4162932970142585,-2.671565427246413,-0.7892969965504328,2.1908113213796696,-2.7941172118295743,-0.0940833442008917,2.2716811186944126,-1.6511522166404338,-0.07302069495151692,0.3348309986866881,0.434765062417128,3.33,82.39249767769658,12kmh,low
3249,1,16,stance,0.1960710882794041,-0.3847418058940183,1.3608013783709294,-2.8657933447885786,-1.147344710252767,2.3702528686419737,-2.4193763129971035,-0.9256527683401681,2.6187149422664,-1.5883049008937147,-0.09986326388808578,0.3452453371059114,0.3587988420230857,3.33,82.39249767769658,12kmh,low
3250,1,16,stance,0.20033350324199983,-0.38515481400725554,1.2334833384822745,-4.053888382481704,-0.19992900728721313,3.1812038259541846,-0.7642511675416634,-0.7002625537742364,3.2420738043777004,-1.0675578431459658,-0.07254291406020309,0.3498073192666672,0.29280888049101195,3.33,82.39249767769658,12kmh,low
3251,1,16,stance,0.20459591820459555,-0.5197375513818137,1.3630085651214787,-3.269449901126065,-0.26077787622032017,3.0105728993386087,-3.1907705436361327,-0.7993451132227353,2.5603734313779754,-3.1029220017359647,-0.08335179035365738,0.34828128385606294,0.23629485728151486,3.33,82.39249767769658,12kmh,low
3252,1,16,stance,0.2088583331671913,-0.24544849591646947,1.4417470233584182,-3.8878513787100495,-0.43082601305437146,2.364653917939095,-2.5055095827530396,-0.6502573954977923,2.8719722521386433,-2.672259907346594,-0.09081138792142618,0.3407470782370218,0.18856500733518503,3.33,82.39249767769658,12kmh,low
3253,1,16,stance,0.21312074812978704,-0.3873434765050816,1.6325904323776799,-3.1514459313923027,-0.2058267046410847,2.3445849658326843,-2.882599065110816,-0.7732175510056662,2.915817564952963,-2.128527250015704,-0.0841834765368701,0.32759340007996207,0.14880060824116945,3.33,82.39249767769658,12kmh,low
3254,1,16,stance,0.2173831630923828,-0.37086913031819757,1.0471571932566712,-4.801989661111415,-1.170667922017307,1.2803187576846127,-3.6843099429325177,-1.2320177440793663,2.5939392889753154,-2.6290703774177238,-0.1169464530756343,0.30948463948748534,0.1161140862067836,3.33,82.39249767769658,12kmh,low
3255,1,16,stance,0.22164557805497853,-0.1252983991729052,0.8243675513426529,-5.546089527259913,-0.6659198361688003,2.814946808325315,-1.7622772746449082,-0.9186109610665627,2.0064041457124815,-1.932539842053729,-0.07373438186372724,0.28730502113201917,0.0895985252339933,3.33,82.39249767769658,12kmh,low
3256,1,16,stance,0.22590799301757428,-0.24829534480276574,1.4418357579770944,-5.618322707912095,-0.5009245822163917,1.893299936878848,-1.8416609477143835,-0.8704904984536277,2.8315965012978435,-0.9461181732109585,-0.05533607960766238,0.2620857302246387,0.06836729832717903,3.33,82.39249767769658,12kmh,low
3257,1,16,stance,0.23017040798017002,-0.357513712926778,1.033277930568567,-5.051434409353275,-0.802279152380857,2.1514472378536005,-2.534178144655305,-0.6414457200288092,1.6061491657940015,-3.0642287049172268,-0.07820564236106083,0.23491963283246553,0.05158308399101586,3.33,82.39249767769658,12kmh,low
3258,1,16,stance,0.23443282294276574,-0.4933675741109015,1.4832102581483904,-4.849918092410699,-0.2405993185713925,0.8846842994444203,-1.1873613630956523,-0.5906643811444933,1.8172876908628774,-3.2107643697256245,-0.08557728277566902,0.20685780288233796,0.03847497892083291,3.33,82.39249767769658,12kmh,low
3259,1,16,stance,0.23869523790536148,-0.21129874542265698,0.8367633370145084,-5.228227981355172,-0.8100870391383774,1.597824756728988,-3.6341522183784982,-0.5086281951426412,1.3162948655803977,-2.239739602723186,-0.0739334714176614,0.17873809362128146,0.02833855098480412,3.33,82.39249767769658,12kmh,low
3260,1,16,stance,0.24295765286795723,-0.42629102978299216,0.9834908702620241,-4.958588968147725,-0.42008298687646656,1.897646133834584,-2.5876669259659693,-0.482445674205375,0.6411698015071776,-2.701548787153606,-0.033381494472879004,0.15073199913208082,0.020500079950390347,3.33,82.39249767769658,12kmh,low
3261,1,16,stance,0.24722006783055298,-0.39272072132639,0.7010916582163059,-5.097540971779486,-0.43435432053509715,0.9311551448713068,-2.705568420716996,-0.48112359259805837,0.6608927404429272,-2.291666694846659,-0.04542410057912094,0.12093582096940046,0.014198098058167288,3.33,82.39249767769658,12kmh,low
3262,1,16,stance,0.2514824827931487,-0.19853568907692745,0.6318956453578064,-5.39767606713929,-0.3008396931032502,0.9877077558824019,-0.9063316508057833,0.020987825065488352,0.9690040559698956,-1.4531465269258843,-0.03951145018180397,0.08304987553599091,0.008469833238005627,3.33,82.39249767769658,12kmh,low
3263,1,16,stance,0.25574489775574444,-0.09772943582448801,0.33251772945014263,-5.557949737011844,0.12347218468163662,1.3378010988325846,-2.1852156710008472,0.29261358279901495,1.5202548252279673,-1.7187991924881598,-0.006221508721613614,0.037207648760772545,0.003317143817107611,3.33,82.39249767769658,12kmh,low
3264,1,16,stance,0.2600073127183402,-0.1903032991897487,0.9183345998620447,-4.925616384345576,0.35038215078239154,-0.170153256539677,-1.9403862349641643,0.42747303820917903,0.22828649450241545,-2.9047903292570103,0.0005117216661254092,0.009291837619557894,0.0007287279508097007,3.33,82.39249767769658,12kmh,low
3265,1,16,stance,0.26426972768093593,-0.11264300877088897,0.5228304367985841,-5.993468859294534,0.054051366633868406,0.2753224692441623,-2.3406469663200857,-0.13515960397873555,0.19918464303901304,-2.5535623666398566,-0.002202425693053481,0.0016644584424820978,0.00011555907443036036,3.33,82.39249767769658,12kmh,low
3266,1,16,stance,0.2685321426435317,0.08017141316179471,0.5044203162413446,-4.780993199067172,0.4266936501740907,-0.7195414110510744,-2.763037914572128,-0.1563680117646237,-0.532840519248439,-3.3099178440128343,0.012856171968338598,0.00026742367434835876,1.6539934047487056e-05,3.33,82.39249767769658,12kmh,low
3391,1,17,stance,0.0,0.021072854875296934,0.06603405073258085,-5.270208095173298,-0.01774392466675942,-0.8276783133689329,-2.7844741769998054,0.2508682275349838,0.5066963655092775,-1.0735314433682615,0.015272076789329474,-8.821899632798114e-05,0.00015267979390657662,3.33,82.39249767769658,12kmh,low
3392,1,17,stance,0.004277675820650068,0.2453546619959397,-0.10114914416975711,-4.839858662018463,0.145123302728451,-0.035995553564590256,-1.6335304588484678,-0.4966789043889445,-1.0096687085537042,-1.4020582824336258,0.0003340380072287902,-0.000509953812736008,0.0008281839881587918,3.33,82.39249767769658,12kmh,low
3393,1,17,stance,0.008555351641300135,0.2968606347094819,-0.20855886515382988,-3.8512396934154443,-0.22796758208156856,-0.4099131140219433,-2.9730749244153705,-0.3717790194772288,-0.16571951006445693,-1.996168364357951,-0.013066186791791105,-0.002714105174393713,0.004224969613634367,3.33,82.39249767769658,12kmh,low
3394,1,17,stance,0.012833027461950204,0.07616888421009071,-0.4594978762346205,-3.9372584550708445,0.033327702932488615,0.6145769197469428,-1.140531423816887,0.007321875121906213,0.08908446646854605,-2.1730470993197097,-0.01643488076551881,-0.01153769900679715,0.018126717876290527,3.33,82.39249767769658,12kmh,low
3395,1,17,stance,0.01711070328260027,0.34419994660376835,-0.3903858450528325,-2.662277409390501,0.2794847137117048,-0.39184882607893645,-1.7086126647148667,-0.21047289465388144,0.7870314569769589,-0.3484316266801355,0.023520515248602464,-0.03136271300560958,0.056357611294399514,3.33,82.39249767769658,12kmh,low
3396,1,17,stance,0.021388379103250338,0.2504946541616567,-0.38357151662141176,-1.8636487168597629,0.2967550732015858,-0.011354774388556033,-1.0263633575245639,0.40080008567789166,0.22553598107195905,-0.43104313712479647,0.042096141726132824,-0.05451423448867778,0.136897202022646,3.33,82.39249767769658,12kmh,low
3397,1,17,stance,0.025666054923900408,0.1427708592334267,-0.9771894685288653,-0.3245414867062151,1.3852118132812006,-0.41888568342785054,-1.0837793198035852,0.2787525617723863,-0.1614458588950486,-0.9535142621993935,0.0682837408793273,-0.07568379065767786,0.3101369554951665,3.33,82.39249767769658,12kmh,low
3398,1,17,stance,0.029943730744550475,0.28890262994878096,-0.7324603392362355,-1.2635986157415053,0.5050789997106423,-1.0254278100564076,0.3791334530195506,0.25753152479889985,-0.6546675240419573,1.3430872570464292,0.0729864175520704,-0.09674373712978124,0.653911786805983,3.33,82.39249767769658,12kmh,low
3399,1,17,stance,0.03422140656520054,0.5494395378904898,-0.6021337630919718,-0.3765845127332521,0.8892173560852602,-0.46078557662550973,1.077101249972966,0.5435424403792724,-1.0000564057413608,-0.760235317540932,0.06651798142118616,-0.11925312021372175,1.1991948050040526,3.33,82.39249767769658,12kmh,low
3400,1,17,stance,0.03849908238585061,0.4703535957781655,-0.3108313471487967,1.4669812741348163,0.7310985086811457,-1.174559827884151,0.7607728066426364,0.569038881143337,-1.737542082665917,0.43247996906854097,0.061991452862774236,-0.1434730210999225,1.8323278102298295,3.33,82.39249767769658,12kmh,low
3401,1,17,stance,0.042776758206500676,0.32329608543816457,-0.40471879920718645,0.8174745878615322,0.40086988377951105,-1.07694237494543,1.5402220929461818,0.6944578329066957,-0.8874642713051692,1.6995154392455718,0.057174982149729485,-0.16896716833238712,2.2924194595580705,3.33,82.39249767769658,12kmh,low
3402,1,17,stance,0.047054434027150746,0.5415283818629086,-1.202199873530331,0.3033214369956069,0.42325323687132527,-1.3944429999989751,0.9614296020242415,0.670513909509603,-1.656732715038874,0.8429357201719113,0.07472457002429722,-0.19492771666319647,2.3455172915446796,3.33,82.39249767769658,12kmh,low
3403,1,17,stance,0.051332109847800816,0.4822986418753712,-1.0237420436414584,0.1147585506463904,0.4021452073438255,-1.5250690876363082,2.7550612172148403,0.7844578227013761,-1.855449282629058,0.7247115248701052,0.10125402107541075,-0.22032185408988775,1.9923134488950627,3.33,82.39249767769658,12kmh,low
3404,1,17,stance,0.05560978566845088,0.11349617601188644,-1.103230415504929,1.5565222806478256,0.964855640979575,-1.6942683930526687,0.558140154481271,1.1255171849533727,-1.6772453867668724,1.5307817309558047,0.11625114920306275,-0.24398967192785073,1.46815277585387,3.33,82.39249767769658,12kmh,low
3405,1,17,stance,0.05988746148910095,0.20747014076363346,-1.7643219324765358,1.2378263166969343,0.5769181476777148,-1.733221460309979,0.891742174578088,0.13832050352743722,-2.324890009012213,0.04064779895579351,0.05438095388939071,-0.2647393854401181,1.0352601837130855,3.33,82.39249767769658,12kmh,low
3406,1,17,stance,0.06416513730975101,0.18219249085638675,-1.4662492421753042,1.2765106539447368,0.4608812005415367,-1.9585546688695248,1.2019039601763963,0.28278130832850035,-1.594414146378382,0.7601541953304678,0.0867273780423995,-0.2814482008516708,0.8085123524557598,3.33,82.39249767769658,12kmh,low
3407,1,17,stance,0.06844281313040108,0.23270523847681773,-1.6664448063859705,1.9701967676229226,0.392248950551476,-2.2489975510107274,0.9641317170760371,0.14541225775066996,-2.298574654599441,-0.4631196031522862,0.07576946546203908,-0.29316290377590193,0.7584828588801541,3.33,82.39249767769658,12kmh,low
3408,1,17,stance,0.07272048895105115,0.19547583119607395,-1.390948478240735,1.4289203820824001,0.5924372444953274,-2.0809946245727446,-1.0816426185946637,1.0117667492377644,-2.627461199076823,-0.040386733010257914,0.11727785840344696,-0.29918935852099043,0.808560005602247,3.33,82.39249767769658,12kmh,low
3409,1,17,stance,0.07699816477170122,0.3165809534955117,-1.3014243848779672,1.960929761417517,0.8887206552966711,-2.267965034519035,0.03555048896521501,0.5296111657922118,-2.312560416109996,0.27277972358275404,0.10376622489902886,-0.29915961995214857,0.9017996800294733,3.33,82.39249767769658,12kmh,low
3410,1,17,stance,0.08127584059235128,0.4191600128810502,-1.394494156356146,2.605712877460933,0.9706738329540985,-2.104328312248281,0.3387708525717825,0.44693188131080774,-1.930322970596193,0.5748054684233374,0.09421552286095099,-0.2930675822881294,1.0112255401425199,3.33,82.39249767769658,12kmh,low
3411,1,17,stance,0.08555351641300135,0.29123322119446465,-1.3006299076573251,2.416036100143593,0.1955529311333838,-3.8837070101153093,-0.40738742942328837,0.41150743771908926,-2.5642648517429656,-0.5897737122972511,0.06368456523812285,-0.28126812735456047,1.126931551607645,3.33,82.39249767769658,12kmh,low
3412,1,17,stance,0.08983119223365142,0.284308375294552,-1.379157291358645,3.1923975710256425,0.41569162198778364,-2.77630881298544,0.05220867814621144,0.4403645354931899,-2.2858758779229627,-0.18655362090649136,0.09428510040847837,-0.26443973156427886,1.2450939604858098,3.33,82.39249767769658,12kmh,low
3413,1,17,stance,0.09410886805430149,0.3943543581361618,-1.1441018540911136,2.3040996554368918,0.3883530237752723,-1.5134727659652631,1.7789696235545782,0.2591412465099294,-1.5519375096570653,0.7763210167104305,0.06194474074270192,-0.24351551206620448,1.3632998707194768,3.33,82.39249767769658,12kmh,low
3414,1,17,stance,0.09838654387495156,0.39774662922452886,-1.1423036692254,2.835250046464197,0.8991299322085698,-1.672806752519405,0.26274552614424285,0.578572777269198,-1.3107641510888277,0.708870611609122,0.1007280536608507,-0.21959183809085744,1.4792576062280556,3.33,82.39249767769658,12kmh,low
3415,1,17,stance,0.10266421969560163,0.2794485712757812,-1.317616716407369,3.565125111819136,0.6729863411819241,-2.3534734492924967,0.1306229356398958,0.6841857585710547,-2.1400352951626225,2.409395299051236,0.07966679783529677,-0.19382620471124112,1.5905862762400262,3.33,82.39249767769658,12kmh,low
3416,1,17,stance,0.10694189551625169,0.30754455800501296,-0.34594158000867536,3.3013512062035733,0.8982480767513887,-1.3221755079088573,3.0298965643775144,0.8986480518645165,-1.1822534520936743,2.2121845071156585,0.08773325219876528,-0.16733670088517905,1.6948508411011822,3.33,82.39249767769658,12kmh,low
3417,1,17,stance,0.11121957133690176,-0.1025688488883364,-0.7904493480597119,4.087464100629042,0.2435553154989838,-1.0184845353011664,2.115173596648805,0.6310110494417657,-0.5510431795770638,1.9279307897656015,0.12114582635206174,-0.14111413398879116,1.7896436221576264,3.33,82.39249767769658,12kmh,low
3418,1,17,stance,0.11549724715755183,0.30331161098918846,-0.5429080619319312,4.317900249524791,0.22508444383627588,-0.3086402534994891,1.3267978503794065,-0.15031909767595497,-2.250048234864595,1.5603469588269956,0.04981171419500071,-0.11595509124134283,1.872675168913715,3.33,82.39249767769658,12kmh,low
3419,1,17,stance,0.1197749229782019,0.2506058077780165,-0.866539506582352,5.011677524119291,0.6583265404847383,-0.69471323604989,3.1035890510757556,0.5109150191716505,-0.20300277181198512,2.4421022559321854,0.056680104771832225,-0.0924205632851469,1.9418655977718084,3.33,82.39249767769658,12kmh,low
3420,1,17,stance,0.12405259879885197,0.39928549897789967,-0.6593738821775028,5.095530890339398,0.5864771033394907,0.09381484101592075,2.0601313735963855,-0.20334556300263104,0.3570310672789785,2.881158041462292,0.024210691244853238,-0.07082095405343883,1.9954309532443486,3.33,82.39249767769658,12kmh,low
3421,1,17,stance,0.12833027461950203,0.20648607264395577,-0.5079593149274207,5.098661173362059,0.25997156725737963,-0.12417551526320153,2.410608230004179,0.2472233385326366,-0.2406413626757187,2.460180051413372,0.04502125913975275,-0.05122500924611694,2.0319595707758644,3.33,82.39249767769658,12kmh,low
3422,1,17,stance,0.1326079504401521,0.20504275480483725,-0.020512284292279026,4.250267811996055,-0.051098413391301445,-0.43693443925735564,1.7807239192554554,0.2480307697316297,-0.7257033738749998,2.2642948841639825,0.01133805120309335,-0.03348787223135801,2.050473881268869,3.33,82.39249767769658,12kmh,low
3423,1,17,stance,0.13688562626080217,-0.21285287883273607,-0.3671888691782602,5.347726787341838,-0.1965320673120725,-0.5966682794186828,4.303429614032968,0.3295498335851886,-0.03648124598642967,3.1320222636550916,0.0025308919845637356,-0.017292320174683323,2.050473881268869,3.33,82.39249767769658,12kmh,low
3424,1,17,stance,0.14116330208145222,-0.13987319312725263,-0.21196314321557658,4.322507764285321,0.29778034688967314,-0.04554643283654809,3.4221311247925694,-0.2872813123477679,-0.0339961620360479,1.9504202316326988,0.016914726500769653,-0.0021971871723722226,2.031959570775865,3.33,82.39249767769658,12kmh,low
3425,1,17,stance,0.1454409779021023,0.056772092756165085,-0.2898991342650472,4.64854033029058,0.3891368505378887,0.35260479622629315,1.5286442396286146,0.2698571417079249,-0.6756119581174163,1.8636253273513697,0.013078861506799494,0.0123122107744596,1.9954309532443488,3.33,82.39249767769658,12kmh,low
3426,1,17,stance,0.14971865372275237,0.024923974549806428,0.45473544241230124,5.571955384920194,-0.20004707422331297,0.7905656580215339,1.9459093541215449,-0.7586889985972982,-0.8419011073704505,2.46436363138179,-0.041455633088826535,0.0267755359163682,1.9418655977718082,3.33,82.39249767769658,12kmh,low
3427,1,17,stance,0.15399632954340245,-0.13908774111186328,-0.09308391601124266,4.47970953378415,-0.7748835655201902,0.421606978309511,1.9848990760584477,-0.33343783706175395,-0.20492673707451253,2.1078570916298207,-0.03209605832416845,0.04171324857859001,1.8726751689136372,3.33,82.39249767769658,12kmh,low
3428,1,17,stance,0.1582740053640525,-0.22833007572479447,-0.10912423971431429,3.759000774004013,-0.2330351770502279,0.44780733865558786,0.9154481552881388,-0.29397981515858,-0.5782350724543976,2.1182616590333474,-0.048772746652909336,0.057588042913329834,1.78964362215454,3.33,82.39249767769658,12kmh,low
3429,1,17,stance,0.16255168118470256,-0.1724463493458498,0.6569135696385502,2.1545688978668625,-0.2961075254455464,-0.3387821095591358,1.0400982313403107,-0.4379390667082276,0.29904833687507454,0.6348128394895285,-0.024932821953606236,0.07477232265219201,1.6948508410080727,3.33,82.39249767769658,12kmh,low
3430,1,17,stance,0.16682935700535265,-0.38706602434410986,0.47481335277807357,3.8003255205902495,-0.23017196420516686,1.170340409621195,1.1114676712847373,-0.2606963751874031,0.2896809416069314,1.0541083576634003,-0.05084647298818352,0.09352175543684495,1.5905862740115337,3.33,82.39249767769658,12kmh,low
3431,1,17,stance,0.1711070328260027,-0.3280652970947522,0.9428246384227967,3.0862768552134545,-0.1319350300126559,1.4197719846841717,1.4091454628557236,-0.2538605928904418,0.5136452940849423,1.381016096903469,-0.02233969888743431,0.11395494959800358,1.4792575637375942,3.33,82.39249767769658,12kmh,low
3432,1,17,stance,0.1753847086466528,-0.12374300978585596,0.9386148538799672,1.66987037679317,-0.005752550865079975,0.9026983286113044,-0.06982247251775742,-0.33095124241094087,0.8055978084644868,1.2250857664481027,-0.047688626960822954,0.13603955556720376,1.363299224984746,3.33,82.39249767769658,12kmh,low
3433,1,17,stance,0.17966238446730284,-0.47257481996673806,0.740385433700496,1.5210391072267098,-0.2423324321394014,1.6150524888504048,-0.27738364160401074,-0.257621824394805,1.4630699164032919,1.4348781919725129,-0.03952049472124403,0.15958542928460998,1.2450861382580933,3.33,82.39249767769658,12kmh,low
3434,1,17,stance,0.1839400602879529,-0.11261376226540237,0.9768634467174693,0.6234959530490953,-0.4221782588169708,1.2899816710903096,-0.35214863729223733,-0.40695189380327795,1.3782558954358415,0.5871549618793573,-0.058455123470144796,0.1842457348488191,1.1268560205122993,3.33,82.39249767769658,12kmh,low
3435,1,17,stance,0.18821773610860298,-0.28585415156737554,1.0196243718812859,0.4354750350166334,-0.24282016631268832,1.5629914950617976,0.7210435485081806,0.12622783047325373,0.7860498495603804,0.5345900980844126,-0.03237188564504451,0.20952687442716472,1.0106441853662647,3.33,82.39249767769658,12kmh,low
3436,1,17,stance,0.19249541192925304,-0.2525070628753202,1.1312515220746062,0.13719864780704322,-0.20303451259688,1.87385624452054,-1.0916793922554537,-0.7145543744392179,1.8648965551458558,-1.1848731855242283,-0.08544520788681659,0.23480784210672875,0.8982328935510712,3.33,82.39249767769658,12kmh,low
3437,1,17,stance,0.19677308774990313,-0.362425081917824,1.0045629136083387,-0.1900004639025335,-0.8788484990973464,1.602104167131471,0.23080808396593688,-0.9422859748541637,2.742860423313343,-1.1040018718773619,-0.11192537900248714,0.2593690021360583,0.7911165124899895,3.33,82.39249767769658,12kmh,low
3438,1,17,stance,0.20105076357055318,-0.3605160598004216,1.3879212072502043,-1.364255706209985,-0.5800347930323118,3.1379395093144717,-2.776755884014012,-0.41282315632658023,2.73653083816792,-0.010124850285343268,-0.11324078974352442,0.2824294553692562,0.6904826410575208,3.33,82.39249767769658,12kmh,low
3439,1,17,stance,0.20532843939120327,-0.522012070681841,1.7057660488887056,-1.0593928318408643,-0.3755496163355303,1.9129711479899367,-1.0062455138983661,-0.6226624620388874,2.4017028625973604,-0.3716251266316485,-0.07520886370522513,0.3031911990079605,0.5972083911023446,3.33,82.39249767769658,12kmh,low
3440,1,17,stance,0.20960611521185332,-0.1959143359291277,2.148538621435862,-2.7611105202955715,-0.5987997667381452,2.000757409041979,-2.9561879124878936,-0.6213792686016506,2.711498472322991,-2.192606253870022,-0.09646652292073192,0.32088735491253584,0.5118702141709245,3.33,82.39249767769658,12kmh,low
3441,1,17,stance,0.21388379103250338,-0.3509038233240497,1.5159279706444737,-2.664812054689361,-0.6043530456300645,3.0147905304435043,-1.4019330109385695,-0.4452318942829983,4.067941473059373,-1.743094983152238,-0.09551999635425627,0.3348309986866882,0.4347650624171275,3.33,82.39249767769658,12kmh,low
3442,1,17,stance,0.21816146685315346,-0.09084149653656282,1.6371774318879957,-3.133657132161867,-0.553072259254372,2.808901900032154,-1.027173551670621,-0.46574428951210356,2.573230095285081,-0.4614336034482247,-0.08267855857852191,0.34446070359481995,0.36594029720369703,3.33,82.39249767769658,12kmh,low
3443,1,17,stance,0.22243914267380352,-0.26014540750749227,1.5230792891198723,-3.8679853446716503,-0.1701468220867381,2.643235062808629,-1.714903731164448,-0.5738348771130177,2.909717948806526,-1.0319755013862393,-0.07806615012967637,0.34937891504038066,0.30522960639506236,3.33,82.39249767769658,12kmh,low
3444,1,17,stance,0.2267168184944536,-0.4826803878681907,1.4712927090585022,-3.401795779484873,-0.8049028855424235,2.519127963430182,-1.466019921194131,-1.1552375408686166,2.915063688932878,-1.8377081437913294,-0.13073517201417606,0.34937972749730056,0.2522922423781317,3.33,82.39249767769658,12kmh,low
3445,1,17,stance,0.23099449431510366,-0.6010390411678974,1.4372824742284807,-4.274966505457589,-0.6898563509773096,2.616721833716397,-2.1893977833706035,-1.430435842538163,2.2592811316449875,-1.4520845249148024,-0.12878888100306868,0.3444635133393865,0.20665311382316312,3.33,82.39249767769658,12kmh,low
3446,1,17,stance,0.23527217013575372,-0.3256409051778091,1.593281146584459,-4.354635154261608,-0.7097570039329449,2.209533496850468,-1.5089153414342078,-0.7262267114108861,3.0611257498299125,-1.7846129112933375,-0.10223417410326359,0.3348370538756874,0.1677416122580373,3.33,82.39249767769658,12kmh,low
3447,1,17,stance,0.2395498459564038,-0.33966339332647655,1.8290192292042264,-4.736866090537394,-0.3471931854552365,3.508264186868954,-1.5687927640255548,-0.671175003537401,1.8811853736659474,-2.3191842354760843,-0.10429614084271321,0.32089919535504646,0.13492748226938378,3.33,82.39249767769658,12kmh,low
3448,1,17,stance,0.24382752177705386,-0.555615223281656,1.5116092943672674,-4.68346499519921,-0.7461239740187016,1.88455766882093,-2.4820094999342213,-0.6811466596094197,1.872739386058667,-2.4645636429560445,-0.10056283273248527,0.30321340349567366,0.10755250270285585,3.33,82.39249767769658,12kmh,low
3449,1,17,stance,0.24810519759770394,-0.4380067461455562,1.36306268189234,-5.075488085969952,-0.4954994902382113,1.6571713258768923,-1.376432154791191,-0.3674004524936059,2.0286820304631275,-0.7781959428219998,-0.08034698493193104,0.2824696736946728,0.08495718395097317,3.33,82.39249767769658,12kmh,low
